dim_1,dim_2,dim_3,class_name,split
14.722366,-7.517953,10.034201,calibrador,train
13.526883,-31.665754,4.882387,calibrador,train
-29.911476,0.092998154,27.268448,calibrador,val
-31.164263,-0.35104883,25.399807,calibrador,val
-22.4729,9.758781,-13.079415,calibrador,test
-6.6467524,9.87986,1.4176117,calibrador,train
4.4957404,7.5294647,12.463048,calibrador,train
-24.577991,18.24372,-17.95705,calibrador,train
2.9681606,-5.5220895,-4.205288,calibrador,train
1.1278598,-7.6913404,-3.629757,calibrador,train
2.6369853,-6.092944,-1.5786287,calibrador,train
-15.202382,-1.8277152,2.2685208,calibrador,train
-7.655973,13.114384,-3.1153266,calibrador,train
-33.928772,1.490437,-9.211353,calibrador,train
-7.760584,-1.0805926,-41.338852,calibrador,train
-5.5404882,-1.0974464,-40.209503,calibrador,test
-33.615223,1.266525,-6.929841,calibrador,test
25.701284,-12.392379,0.3768754,calibrador,train
8.219757,-22.82963,26.187124,calibrador,val
19.306517,31.657068,-14.105019,calibrador,test
18.203983,28.507109,-14.949512,calibrador,test
25.262922,29.818027,-8.867768,calibrador,val
-27.45604,-0.41623035,24.955395,calibrador,train
4.242917,-29.201082,-6.884675,calibrador,test
-17.740261,-2.4684873,-39.059395,calibrador,train
26.904236,0.7519754,6.378609,calibrador,train
-20.98098,31.569195,8.727938,calibrador,train
-5.849789,-25.824102,26.103304,calibrador,test
3.2385812,17.089218,10.347497,calibrador,train
22.19643,10.472994,-36.855446,calibrador,train
7.9256816,-20.738089,23.135254,calibrador,test
2.1594813,-43.21993,-10.702951,calibrador,train
8.006097,15.57771,39.73598,calibrador,train
-15.346335,-5.072665,-35.581017,calibrador,train
7.1039214,26.660269,11.038658,calibrador,train
3.1308923,33.236366,7.1737695,calibrador,test
4.0510325,33.781673,9.429546,calibrador,train
13.065961,-14.420895,-3.5165102,calibrador,train
24.82887,-20.784544,-8.738298,calibrador,train
-4.5773854,-23.567013,27.143196,calibrador,val
31.767542,29.915327,7.648938,calibrador,val
39.04262,4.5210166,-9.487194,calibrador,train
-27.091656,2.2987769,-15.887008,calibrador,train
13.612263,-14.878661,11.0886,calibrador,train
11.594712,-32.268307,6.288956,calibrador,train
6.014092,32.805206,7.1927595,calibrador,test
-16.50404,33.471375,8.146017,calibrador,test
12.636638,-5.227365,19.331734,calibrador,train
27.56254,0.5201831,-4.513634,cutter,test
5.7155724,9.680818,-5.4767256,cutter,train
-36.488396,-1.9202754,18.732164,cutter,val
-11.161776,3.501902,-7.887984,cutter,train
-23.638357,-25.751997,14.783283,cutter,val
18.530733,4.821662,9.427255,cutter,train
-1.8706865,16.537144,-19.732807,cutter,train
3.6577852,21.396154,15.648173,cutter,train
5.5293097,13.428903,-23.29759,cutter,train
0.37743917,-23.65926,-34.945366,cutter,val
-28.49715,19.360039,0.87999785,cutter,train
19.666307,15.918532,-27.322353,cutter,train
9.650793,-40.75196,1.2835568,cutter,train
-9.585288,-1.6841187,-20.08677,cutter,val
-22.416315,-30.132847,14.820831,cutter,train
-3.8444147,1.2998437,7.2727385,cutter,test
3.8787997,-11.646757,11.318483,cutter,train
-4.96128,11.550429,-4.7329464,cutter,val
1.8167983,-12.38022,10.510581,cutter,train
-20.602316,-12.770553,-32.512142,cutter,train
15.510795,4.7113185,34.470814,cutter,train
-23.902153,-34.36077,-3.7889266,cutter,test
-25.960266,-33.27563,-3.7240503,cutter,train
-32.87119,9.25881,22.460627,cutter,val
-1.7942389,-25.07022,0.7988278,cutter,train
-28.06154,11.003275,-2.6909285,cutter,train
-28.390587,11.454032,-4.8615165,cutter,train
21.450996,24.269026,6.851854,cutter,train
-36.01713,18.224892,-13.1301775,cutter,test
36.139206,14.589598,6.9567337,cutter,train
8.61266,18.766813,6.98895,cutter,train
10.849242,23.510351,15.596029,cutter,train
-17.555847,-31.19056,12.078276,cutter,test
12.3433075,25.383472,17.6647,cutter,test
8.157145,36.1368,1.2478075,cutter,train
-19.5002,1.6327614,-10.410533,cutter,train
-8.44024,3.2173681,8.599154,cutter,train
27.584166,-0.26209804,-8.153838,cutter,train
-16.716183,-31.161207,-23.831966,cutter,test
0.82016355,0.8302898,44.088024,cutter,train
6.188355,-16.291714,-9.000377,cutter,train
8.209832,22.438215,-1.6921625,cutter,train
-8.867597,-7.1583314,-12.270924,cutter,train
-4.1067934,0.11306012,-16.771797,cutter,train
-0.3168551,3.5282211,42.557037,cutter,train
4.2568016,29.429005,15.048138,cutter,train
-17.856907,-31.561384,-21.913363,cutter,test
36.701866,-14.601019,13.299237,cutter,test
38.414726,-13.243077,13.489018,cutter,train
-11.7780075,18.842747,8.045463,cutter,train
-11.746417,21.159323,7.753051,cutter,train
-7.7922006,-18.567562,-19.714668,cutter,train
-0.25930473,12.558957,-12.387584,cutter,train
-2.2807047,12.035422,-14.663472,cutter,train
7.8107376,-35.150295,-0.5018389,cutter,train
-8.827012,-0.0930465,30.390514,cutter,train
3.2334554,-0.16068654,-31.282003,cutter,train
1.6429249,-43.763626,9.262968,cutter,test
4.080346,-43.953163,7.857153,cutter,train
-12.213793,2.982328,25.345276,cutter,train
-10.429682,2.8686633,26.909443,cutter,train
-12.726754,5.88977,25.254711,cutter,val
2.2250414,3.939504,-0.48778212,cutter,train
18.753317,24.508406,6.0480204,cutter,train
8.974322,15.681516,8.706887,cutter,train
-23.169313,-30.337204,17.220161,cutter,val
0.49851727,26.208689,2.9228525,cutter,train
1.0204688,-4.517904,-31.375788,cutter,val
-2.796988,14.316587,-21.591227,cutter,test
-23.218214,-16.04284,2.3600876,cutter,train
-29.305275,14.544727,17.406765,cutter,val
-27.769156,7.6024213,-6.1569176,cutter,val
-39.359474,-6.112557,-11.208906,cutter,train
-38.165092,-7.5170603,-9.685885,cutter,val
-32.98767,26.096972,6.383567,cutter,train
-31.056093,26.244892,7.666796,cutter,test
11.320377,-38.945248,-0.11456746,cutter,val
26.491823,6.841895,3.1401215,cutter,val
25.154884,7.0796666,0.22884674,cutter,train
7.360537,-7.827367,8.703632,cutter,train
25.488043,-1.2625959,-7.106658,cutter,train
2.9191046,5.1068625,-5.8293843,cutter,train
-1.4381217,1.1508243,-34.39097,cutter,train
36.031883,14.149919,-19.270817,cutter,val
-23.394684,-7.8762145,26.23335,cutter,test
0.9092737,0.6598681,41.479847,cutter,test
